fuel,unit,summary_stat,subsample,summary_time,time_period,segmentation_variable_1,segment_1_value,value,n_sample,n_statistic,mean_temp,mean_hdd,decimal_places,weekday_weekend,mean_floor_area,n_mean_floor_area,mean_bedrooms,n_mean_bedrooms,mean_occupants,n_mean_occupants
Net Electricity,Wh,standard deviation,all,03:00,2020,Region,EAST MIDLANDS,193.93,315.0,315.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,03:00,2020,Region,EAST MIDLANDS,72.929,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,03:00,2020,Region,EAST MIDLANDS,128.667,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,03:00,2020,Region,EAST MIDLANDS,47.28,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,03:00,2020,Region,EAST MIDLANDS,161.026,262.0,262.0,8.509,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,03:00,2020,Region,EAST MIDLANDS,380.84,262.0,262.0,8.509,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,03:00,2020,Region,EAST MIDLANDS,30.208000000000002,262.0,10.0,8.509,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,03:00,2020,Region,EAST MIDLANDS,111.14299999999999,262.0,10.0,8.509,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,03:00,2020,Region,EAST MIDLANDS,2.282,262.0,10.0,8.509,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,03:30,2020,Region,EAST MIDLANDS,110.639,315.0,315.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,03:30,2020,Region,EAST MIDLANDS,173.63299999999998,315.0,315.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,03:30,2020,Region,EAST MIDLANDS,73.071,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,03:30,2020,Region,EAST MIDLANDS,120.99600000000001,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,03:30,2020,Region,EAST MIDLANDS,45.549,315.0,10.0,8.541,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,03:30,2020,Region,EAST MIDLANDS,170.567,263.0,263.0,8.507,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,03:30,2020,Region,EAST MIDLANDS,391.345,263.0,263.0,8.507,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,03:30,2020,Region,EAST MIDLANDS,38.101,263.0,10.0,8.507,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,03:30,2020,Region,EAST MIDLANDS,145.727,263.0,10.0,8.507,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,03:30,2020,Region,EAST MIDLANDS,2.6010000000000004,263.0,10.0,8.507,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,04:00,2020,Region,EAST MIDLANDS,107.042,315.0,315.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,04:00,2020,Region,EAST MIDLANDS,141.05700000000002,315.0,315.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,04:00,2020,Region,EAST MIDLANDS,71.778,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,04:00,2020,Region,EAST MIDLANDS,120.26299999999999,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,04:00,2020,Region,EAST MIDLANDS,45.854,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,04:00,2020,Region,EAST MIDLANDS,194.93099999999998,263.0,263.0,8.347999999999999,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,04:00,2020,Region,EAST MIDLANDS,447.829,263.0,263.0,8.347999999999999,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,04:00,2020,Region,EAST MIDLANDS,40.052,263.0,10.0,8.347999999999999,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,04:00,2020,Region,EAST MIDLANDS,134.286,263.0,10.0,8.347999999999999,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,04:00,2020,Region,EAST MIDLANDS,2.171,263.0,10.0,8.347999999999999,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,04:30,2020,Region,EAST MIDLANDS,105.79299999999999,315.0,315.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,04:30,2020,Region,EAST MIDLANDS,110.146,315.0,315.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,04:30,2020,Region,EAST MIDLANDS,72.332,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,04:30,2020,Region,EAST MIDLANDS,123.094,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,04:30,2020,Region,EAST MIDLANDS,47.365,315.0,10.0,8.38,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,04:30,2020,Region,EAST MIDLANDS,229.472,265.0,265.0,8.347000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,04:30,2020,Region,EAST MIDLANDS,536.075,265.0,265.0,8.347000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,04:30,2020,Region,EAST MIDLANDS,43.463,265.0,10.0,8.347000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,04:30,2020,Region,EAST MIDLANDS,179.90099999999998,265.0,10.0,8.347000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,04:30,2020,Region,EAST MIDLANDS,3.12,265.0,10.0,8.347000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,05:00,2020,Region,EAST MIDLANDS,104.124,315.0,315.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,05:00,2020,Region,EAST MIDLANDS,92.588,315.0,315.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,05:00,2020,Region,EAST MIDLANDS,73.186,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,05:00,2020,Region,EAST MIDLANDS,124.76100000000001,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,05:00,2020,Region,EAST MIDLANDS,47.565,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,05:00,2020,Region,EAST MIDLANDS,276.118,266.0,266.0,8.306000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,05:00,2020,Region,EAST MIDLANDS,529.859,266.0,266.0,8.306000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,05:00,2020,Region,EAST MIDLANDS,72.384,266.0,10.0,8.306000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,05:00,2020,Region,EAST MIDLANDS,282.02099999999996,266.0,10.0,8.306000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,05:00,2020,Region,EAST MIDLANDS,3.8739999999999997,266.0,10.0,8.306000000000001,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,05:30,2020,Region,EAST MIDLANDS,110.211,315.0,315.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,05:30,2020,Region,EAST MIDLANDS,96.69,315.0,315.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,05:30,2020,Region,EAST MIDLANDS,78.07600000000001,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,05:30,2020,Region,EAST MIDLANDS,140.096,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,05:30,2020,Region,EAST MIDLANDS,48.482,315.0,10.0,8.338,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,05:30,2020,Region,EAST MIDLANDS,444.25800000000004,268.0,268.0,8.305,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,05:30,2020,Region,EAST MIDLANDS,776.808,268.0,268.0,8.305,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,05:30,2020,Region,EAST MIDLANDS,114.366,268.0,10.0,8.305,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,05:30,2020,Region,EAST MIDLANDS,504.44,268.0,10.0,8.305,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,05:30,2020,Region,EAST MIDLANDS,15.592,268.0,10.0,8.305,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,06:00,2020,Region,EAST MIDLANDS,124.26299999999999,315.0,315.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,06:00,2020,Region,EAST MIDLANDS,116.258,315.0,315.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,06:00,2020,Region,EAST MIDLANDS,83.301,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,06:00,2020,Region,EAST MIDLANDS,149.115,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,06:00,2020,Region,EAST MIDLANDS,54.608000000000004,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,06:00,2020,Region,EAST MIDLANDS,702.579,271.0,271.0,8.376,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,06:00,2020,Region,EAST MIDLANDS,1212.475,271.0,271.0,8.376,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,06:00,2020,Region,EAST MIDLANDS,250.362,271.0,10.0,8.376,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,06:00,2020,Region,EAST MIDLANDS,827.6560000000001,271.0,10.0,8.376,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,06:00,2020,Region,EAST MIDLANDS,53.343999999999994,271.0,10.0,8.376,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,06:30,2020,Region,EAST MIDLANDS,147.541,315.0,315.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,06:30,2020,Region,EAST MIDLANDS,145.946,315.0,315.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,06:30,2020,Region,EAST MIDLANDS,102.147,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,06:30,2020,Region,EAST MIDLANDS,179.50900000000001,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,06:30,2020,Region,EAST MIDLANDS,60.045,315.0,10.0,8.41,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,06:30,2020,Region,EAST MIDLANDS,1080.938,274.0,274.0,8.374,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,06:30,2020,Region,EAST MIDLANDS,1329.8729999999998,274.0,274.0,8.374,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,06:30,2020,Region,EAST MIDLANDS,685.44,274.0,10.0,8.374,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,06:30,2020,Region,EAST MIDLANDS,1613.4160000000002,274.0,10.0,8.374,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,06:30,2020,Region,EAST MIDLANDS,135.251,274.0,10.0,8.374,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,07:00,2020,Region,EAST MIDLANDS,173.951,315.0,315.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,07:00,2020,Region,EAST MIDLANDS,180.549,315.0,315.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,07:00,2020,Region,EAST MIDLANDS,124.353,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,07:00,2020,Region,EAST MIDLANDS,211.78,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,07:00,2020,Region,EAST MIDLANDS,69.851,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,07:00,2020,Region,EAST MIDLANDS,1429.1570000000002,273.0,273.0,8.672,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,07:00,2020,Region,EAST MIDLANDS,1493.806,273.0,273.0,8.672,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,07:00,2020,Region,EAST MIDLANDS,1034.133,273.0,10.0,8.672,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,07:00,2020,Region,EAST MIDLANDS,1954.144,273.0,10.0,8.672,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,07:00,2020,Region,EAST MIDLANDS,340.004,273.0,10.0,8.672,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,07:30,2020,Region,EAST MIDLANDS,201.959,315.0,315.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,07:30,2020,Region,EAST MIDLANDS,182.988,315.0,315.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,07:30,2020,Region,EAST MIDLANDS,155.27200000000002,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,07:30,2020,Region,EAST MIDLANDS,255.36599999999999,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,07:30,2020,Region,EAST MIDLANDS,85.494,315.0,10.0,8.709,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,07:30,2020,Region,EAST MIDLANDS,1529.253,277.0,277.0,8.669,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,07:30,2020,Region,EAST MIDLANDS,1358.6870000000001,277.0,277.0,8.669,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,07:30,2020,Region,EAST MIDLANDS,1217.721,277.0,10.0,8.669,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,07:30,2020,Region,EAST MIDLANDS,2137.2729999999997,277.0,10.0,8.669,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,07:30,2020,Region,EAST MIDLANDS,475.64599999999996,277.0,10.0,8.669,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,08:00,2020,Region,EAST MIDLANDS,226.268,315.0,315.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,08:00,2020,Region,EAST MIDLANDS,226.264,315.0,315.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,08:00,2020,Region,EAST MIDLANDS,175.463,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,08:00,2020,Region,EAST MIDLANDS,278.41700000000003,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,08:00,2020,Region,EAST MIDLANDS,100.87799999999999,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,08:00,2020,Region,EAST MIDLANDS,1497.854,279.0,279.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,08:00,2020,Region,EAST MIDLANDS,1208.567,279.0,279.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,08:00,2020,Region,EAST MIDLANDS,1192.981,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,08:00,2020,Region,EAST MIDLANDS,2140.798,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,08:00,2020,Region,EAST MIDLANDS,537.461,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,08:30,2020,Region,EAST MIDLANDS,231.268,315.0,315.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,08:30,2020,Region,EAST MIDLANDS,198.305,315.0,315.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,08:30,2020,Region,EAST MIDLANDS,186.977,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,08:30,2020,Region,EAST MIDLANDS,288.97900000000004,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,08:30,2020,Region,EAST MIDLANDS,111.711,315.0,10.0,9.283,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,08:30,2020,Region,EAST MIDLANDS,1317.069,279.0,279.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,08:30,2020,Region,EAST MIDLANDS,1076.1589999999999,279.0,279.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,08:30,2020,Region,EAST MIDLANDS,1112.286,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,08:30,2020,Region,EAST MIDLANDS,1882.162,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,08:30,2020,Region,EAST MIDLANDS,496.897,279.0,10.0,9.245,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,09:00,2020,Region,EAST MIDLANDS,226.11700000000002,315.0,315.0,10.134,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,09:00,2020,Region,EAST MIDLANDS,180.76,315.0,315.0,10.134,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,09:00,2020,Region,EAST MIDLANDS,190.02,315.0,10.0,10.134,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,09:00,2020,Region,EAST MIDLANDS,301.533,315.0,10.0,10.134,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,09:00,2020,Region,EAST MIDLANDS,119.061,315.0,10.0,10.134,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,09:00,2020,Region,EAST MIDLANDS,1098.0,280.0,280.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,09:00,2020,Region,EAST MIDLANDS,968.6010000000001,280.0,280.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,09:00,2020,Region,EAST MIDLANDS,874.659,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,09:00,2020,Region,EAST MIDLANDS,1496.369,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,09:00,2020,Region,EAST MIDLANDS,385.597,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,09:30,2020,Region,EAST MIDLANDS,227.666,316.0,316.0,10.133,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,standard deviation,all,09:30,2020,Region,EAST MIDLANDS,185.014,316.0,316.0,10.133,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,median,all,09:30,2020,Region,EAST MIDLANDS,193.55200000000002,316.0,10.0,10.133,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,75th percentile,all,09:30,2020,Region,EAST MIDLANDS,287.48,316.0,10.0,10.133,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,25th percentile,all,09:30,2020,Region,EAST MIDLANDS,124.071,316.0,10.0,10.133,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,mean,all,09:30,2020,Region,EAST MIDLANDS,900.553,280.0,280.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,standard deviation,all,09:30,2020,Region,EAST MIDLANDS,790.623,280.0,280.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,median,all,09:30,2020,Region,EAST MIDLANDS,675.195,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,75th percentile,all,09:30,2020,Region,EAST MIDLANDS,1171.935,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Gas,Wh,25th percentile,all,09:30,2020,Region,EAST MIDLANDS,335.075,280.0,10.0,10.101,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
Net Electricity,Wh,mean,all,10:00,2020,Region,EAST MIDLANDS,225.984,316.0,316.0,11.114,,3.0,both,92.36704074766355,535.0,2.937430167597765,895.0,2.1814109742441206,893.0
